6666666.287694.peg.29_AG-205-D02_NODE_106_length_5711_cov_29.8812_ID_227_3595_920_2676_Signal_1	Signal transduction histidine kinase CheA [Chitinispirillum alkaliphilum]	44.11	875	0.0
6666666.287694.peg.30_AG-205-D02_NODE_106_length_5711_cov_29.8812_ID_227_5230_3647_1584_HD-GYP_1	hypothetical protein CO189_04670 [candidate division Zixibacteria bacterium CG_4_9_14_3_um_filter_46_8]	32.47	502	7e-76
6666666.287694.peg.31_AG-205-D02_NODE_107_length_5667_cov_15.4065_ID_229_8_334_327_Outer_1	hypothetical protein A3F83_07235 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	40.54	111	4e-19
6666666.287694.peg.32_AG-205-D02_NODE_107_length_5667_cov_15.4065_ID_229_493_2298_1806_probable_1	hypothetical protein A3F83_00290 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.39	570	0.0
6666666.287694.peg.33_AG-205-D02_NODE_107_length_5667_cov_15.4065_ID_229_2403_2726_324_hypothetical_1	hypothetical protein A3F83_14710 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	57.14	105	1e-33
6666666.287694.peg.34_AG-205-D02_NODE_107_length_5667_cov_15.4065_ID_229_3645_2743_903_hypothetical_1	hypothetical protein A3F83_14715 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	77.40	292	2e-156
6666666.287694.peg.35_AG-205-D02_NODE_107_length_5667_cov_15.4065_ID_229_4652_3642_1011_MoxR-like_1	AAA family ATPase [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	78.27	336	0.0
acyl-ACP_1	hypothetical protein A3F83_09005 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	76.68	343	0.0
6666666.287694.peg.37_AG-205-D02_NODE_108_length_5603_cov_10.3086_ID_231_2774_2232_543_"COG1399_1	hypothetical protein A3F83_08995 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	47.78	180	1e-57
6666666.287694.peg.38_AG-205-D02_NODE_108_length_5603_cov_10.3086_ID_231_4414_2846_1569_NAD(P)HX_1	hypothetical protein A3F83_08990 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	57.42	519	0.0
6666666.287694.peg.40_AG-205-D02_NODE_108_length_5603_cov_10.3086_ID_231_4775_4584_192_hypothetical_1	hypothetical protein A3F83_08985 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	88.71	62	2e-33
6666666.287694.peg.41_AG-205-D02_NODE_108_length_5603_cov_10.3086_ID_231_5374_4817_558_hypothetical_1	hypothetical protein A3F83_08980 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	37.50	160	2e-25
6666666.287694.peg.42_AG-205-D02_NODE_109_length_5381_cov_48.408_ID_233_620_3523_2904_sensory_1	PAS domain S-box protein [Candidatus Methanoperedenaceae archaeon]	45.41	555	6e-140
6666666.287694.peg.42_AG-205-D02_NODE_109_length_5381_cov_48.408_ID_233_620_3523_2904_sensory_1	PAS domain S-box protein [Candidatus Methanoperedenaceae archaeon]	23.53	340	3e-05
6666666.287694.peg.42_AG-205-D02_NODE_109_length_5381_cov_48.408_ID_233_620_3523_2904_sensory_1	PAS domain S-box protein [Candidatus Methanoperedenaceae archaeon]	24.35	193	0.076
6666666.287694.peg.43_AG-205-D02_NODE_109_length_5381_cov_48.408_ID_233_3520_3672_153_hypothetical_1	response regulator [Acidobacteria bacterium]	55.26	38	8e-05
6666666.287694.peg.44_AG-205-D02_NODE_109_length_5381_cov_48.408_ID_233_3902_5080_1179_Mobile_1	IS1380 family transposase [Planctomycetes bacterium B3_Pla]	65.72	388	0.0
6666666.287694.peg.45_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_868_1794_927_putative_1	hypothetical protein VR64_00460 [Desulfatitalea sp. BRH_c12]	63.79	301	2e-138
6666666.287694.peg.46_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_1905_3083_1179_hypothetical_1	hypothetical protein AUJ96_06830 [Armatimonadetes bacterium CG2_30_66_41]	27.27	319	2e-16
6666666.287694.peg.47_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_4270_4386_117_"Type_1	DUF3387 domain-containing protein, partial [Aminiphilus circumscriptus]	80.56	36	8e-12
6666666.287694.peg.50_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_5628_5789_162_hypothetical_1	helix-turn-helix domain-containing protein [Streptomyces sp. T1317-0309]	50.00	50	4e-05
6666666.287694.peg.51_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_5915_7378_1464_hypothetical_1	conserved hypothetical protein [uncultured Desulfobacterium sp.]	51.23	324	2e-108
6666666.287694.peg.52_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_7648_8322_675_DNA-invertase_-_1	DNA-invertase hin [Pirellula sp. SH-Sr6A]	55.36	224	8e-76
6666666.287694.peg.53_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_8678_9436_759_hypothetical_1	hypothetical protein [Propionibacterium freudenreichii]	31.76	255	8e-30
6666666.287694.peg.54_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_9452_10588_1137_Phage_1	hypothetical protein A2252_09280 [Elusimicrobia bacterium RIFOXYA2_FULL_39_19]	34.55	330	6e-50
6666666.287694.peg.56_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_12224_11589_636_Redox-sensitive_1	hypothetical protein A2Y07_06315 [Planctomycetes bacterium GWF2_50_10]	58.33	204	4e-80
6666666.287694.peg.58_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_12513_13331_819_hypothetical_1	hypothetical protein A2Z86_00150 [Candidatus Glassbacteria bacterium GWA2_58_10]	52.04	269	3e-84
6666666.287694.peg.59_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_13333_13902_570_Hypoxanthine-guanine_1	hypoxanthine phosphoribosyltransferase [[Clostridium] ultunense]	35.80	176	2e-23
6666666.287694.peg.60_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_15741_14344_1398_NAD(P)_1	NAD synthetase [Candidatus Glassbacteria bacterium GWA2_58_10]	69.03	465	0.0
6666666.287694.peg.61_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_16028_15750_279_NAD(P)_1	NAD(P) transhydrogenase subunit alpha [Candidatus Thermofonsia Clade 3 bacterium]	81.52	92	1e-45
6666666.287694.peg.62_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_17239_16031_1209_NAD(P)_1	NAD(P) transhydrogenase subunit alpha [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	71.76	386	0.0
6666666.287694.peg.63_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_18091_17471_621_Pyridoxamine_1	pyridoxamine 5'-phosphate oxidase [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	56.31	206	4e-78
6666666.287694.peg.64_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_18762_18088_675_Thiaminase_1	thiaminase II [SAR202 cluster bacterium Io17-Chloro-G9]	49.08	218	2e-67
6666666.287694.peg.65_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_19775_18861_915_Cell_1	TIGR01777 family protein [Deltaproteobacteria bacterium]	47.64	296	3e-100
6666666.287694.peg.66_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_19959_21332_1374_hypothetical_1	hypothetical protein A3F83_05455 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	58.60	442	2e-171
6666666.287694.peg.67_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_21322_22587_1266_Geranylgeranyl_1	hypothetical protein A3F83_05460 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.05	395	2e-177
6666666.287694.peg.68_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_22643_23773_1131_"RNA_1	hypothetical protein A3F83_05465 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.48	366	8e-177
6666666.287694.peg.69_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_24162_27590_3429_Sensor_1	PAS domain S-box protein [Desulfofaba hansenii]	45.44	636	2e-179
6666666.287694.peg.69_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_24162_27590_3429_Sensor_1	PAS domain S-box protein [Desulfofaba hansenii]	26.91	275	1e-07
6666666.287694.peg.69_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_24162_27590_3429_Sensor_1	PAS domain S-box protein [Desulfofaba hansenii]	24.00	300	0.60
6666666.287694.peg.71_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_27974_30283_2310_hypothetical_1	hypothetical protein V491_04699 [Pseudogymnoascus sp. VKM F-3775]	30.97	113	0.003
6666666.287694.peg.72_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_31094_30300_795_hypothetical_1	hypothetical protein [Vibrio parahaemolyticus]	44.68	47	0.070
6666666.287694.peg.73_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_31175_32422_1248_hypothetical_1	GAF domain-containing protein [Paraburkholderia fungorum]	25.57	309	0.17
6666666.287694.peg.74_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_34057_32423_1635_hypothetical_1	hypothetical protein [Acetatifactor muris]	29.38	160	0.024
6666666.287694.peg.76_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_34696_36960_2265_hypothetical_1	hypothetical protein A3F83_11235 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	55.53	371	2e-139
6666666.287694.peg.77_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_37112_38359_1248_hypothetical_1	hypothetical protein SRB2_03143 [Desulfobacteraceae bacterium Eth-SRB2]	44.63	428	4e-111
6666666.287694.peg.78_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_38421_40274_1854_hypothetical_1	hypothetical protein A2Z86_00430 [Candidatus Glassbacteria bacterium GWA2_58_10]	65.58	616	0.0
6666666.287694.peg.79_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_40319_42202_1884_hypothetical_1	hypothetical protein A3F83_01650 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	57.51	619	0.0
6666666.287694.rna.1_AG-205-D02_NODE_10_length_42534_cov_51.9214_ID_21_34368_34452_85_tRNA-Leu-TAA_-_1	hypothetical protein NH8B_3179 [Pseudogulbenkiania sp. NH8B]	75.00	28	0.18
6666666.287694.peg.80_AG-205-D02_NODE_110_length_5275_cov_9.12395_ID_235_10_2100_2091_Fibronectin_1	hypothetical protein DRG82_17170, partial [Deltaproteobacteria bacterium]	59.25	530	0.0
6666666.287694.peg.80_AG-205-D02_NODE_110_length_5275_cov_9.12395_ID_235_10_2100_2091_Fibronectin_1	hypothetical protein DRG82_17170, partial [Deltaproteobacteria bacterium]	32.14	112	2e-06
6666666.287694.peg.80_AG-205-D02_NODE_110_length_5275_cov_9.12395_ID_235_10_2100_2091_Fibronectin_1	hypothetical protein DRG82_17170, partial [Deltaproteobacteria bacterium]	31.08	148	2e-04
6666666.287694.peg.81_AG-205-D02_NODE_110_length_5275_cov_9.12395_ID_235_3362_2196_1167_Galactokinase_1	galactokinase [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	68.56	388	0.0
6666666.287694.peg.83_AG-205-D02_NODE_110_length_5275_cov_9.12395_ID_235_4986_3952_1035_Na+/solute_1	hypothetical protein A3F83_05580 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	68.90	344	5e-167
6666666.287694.peg.84_AG-205-D02_NODE_111_length_5228_cov_13.7309_ID_237_51_1520_1470_hypothetical_1	hypothetical protein A3F83_01635 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	59.67	491	0.0
6666666.287694.peg.85_AG-205-D02_NODE_111_length_5228_cov_13.7309_ID_237_1867_1691_177_hypothetical_1	FkbM family methyltransferase [Achromobacter sp. LC458]	42.50	40	3.5
6666666.287694.peg.86_AG-205-D02_NODE_111_length_5228_cov_13.7309_ID_237_2065_2832_768_Two-component_1	hypothetical protein BWK80_48005 [Desulfobacteraceae bacterium IS3]	40.09	227	2e-44
6666666.287694.peg.88_AG-205-D02_NODE_111_length_5228_cov_13.7309_ID_237_3884_3387_498_hypothetical_1	response regulator [Bacteroides stercoris]	26.71	146	0.065
6666666.287694.peg.89_AG-205-D02_NODE_112_length_5206_cov_37.5764_ID_239_23_2260_2238_putative_1	hypothetical protein DRI23_01370 [Candidatus Cloacimonetes bacterium]	41.44	724	0.0
6666666.287694.peg.90_AG-205-D02_NODE_112_length_5206_cov_37.5764_ID_239_4170_2248_1923_PDZ_1	peptidase M61 [Verrucomicrobia bacterium]	50.00	618	0.0
6666666.287694.peg.91_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_122_289_168_SSU_1	30S ribosomal protein S10 [Candidatus Glassbacteria bacterium GWA2_58_10]	94.44	54	2e-27
6666666.287694.peg.92_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_391_1005_615_LSU_1	ribosomal protein L3 [uncultured bacterium]	68.63	204	3e-96
6666666.287694.peg.93_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_1059_1736_678_LSU_1	ribosomal protein L4 [uncultured bacterium]	64.41	222	1e-97
6666666.287694.peg.94_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_1780_1974_195_LSU_1	50S ribosomal protein L23 [Candidatus Glassbacteria bacterium GWA2_58_10]	62.50	64	2e-18
6666666.287694.peg.95_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_1997_2830_834_LSU_1	50S ribosomal protein L2 [Candidatus Glassbacteria bacterium GWA2_58_10]	75.82	273	3e-148
6666666.287694.peg.96_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_2854_3141_288_SSU_1	ribosomal protein S19 [uncultured bacterium]	88.30	94	4e-54
6666666.287694.peg.97_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_3230_3589_360_LSU_1	ribosomal protein L22 [uncultured bacterium]	75.86	116	9e-59
6666666.287694.peg.98_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_3668_4342_675_SSU_1	ribosomal protein S3, partial [uncultured bacterium]	84.83	211	2e-128
6666666.287694.peg.99_AG-205-D02_NODE_113_length_5125_cov_54.1351_ID_241_4444_4881_438_LSU_1	50S ribosomal protein L16 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	84.83	145	6e-86
6666666.287694.peg.100_AG-205-D02_NODE_114_length_5097_cov_11.5099_ID_243_22_1092_1071_hypothetical_1	hypothetical protein CEE38_06445 [Planctomycetes bacterium B3_Pla]	49.01	302	8e-89
6666666.287694.peg.101_AG-205-D02_NODE_114_length_5097_cov_11.5099_ID_243_1067_2107_1041_hypothetical_1	hypothetical protein CEE38_06445 [Planctomycetes bacterium B3_Pla]	39.89	351	3e-70
6666666.287694.peg.102_AG-205-D02_NODE_114_length_5097_cov_11.5099_ID_243_3163_2177_987_putative_1	hypothetical protein A3F83_00380 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	65.96	329	3e-153
6666666.287694.peg.103_AG-205-D02_NODE_114_length_5097_cov_11.5099_ID_243_4631_3276_1356_Tryptophan_1	TrpB-like pyridoxal-phosphate dependent enzyme [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	81.11	450	0.0
6666666.287694.peg.104_AG-205-D02_NODE_115_length_5082_cov_40.4593_ID_245_1935_271_1665_BH3197_1	hypothetical protein CEE38_13620 [Planctomycetes bacterium B3_Pla]	41.24	548	2e-144
6666666.287694.peg.106_AG-205-D02_NODE_115_length_5082_cov_40.4593_ID_245_3021_4709_1689_"predicted_1	hypothetical protein A2W05_03685 [Candidatus Schekmanbacteria bacterium RBG_16_38_10]	54.44	496	0.0
6666666.287694.peg.107_AG-205-D02_NODE_116_length_5017_cov_9.99778_ID_175_1799_807_993_Molybdenum_1	cyclic pyranopterin phosphate synthase MoaA [Candidatus Glassbacteria bacterium GWA2_58_10]	53.94	330	2e-121
6666666.287694.peg.108_AG-205-D02_NODE_116_length_5017_cov_9.99778_ID_175_3917_1839_2079_Nitrogen_1	hypothetical protein COA73_06575 [Candidatus Hydrogenedentes bacterium]	55.45	624	0.0
6666666.287694.peg.109_AG-205-D02_NODE_116_length_5017_cov_9.99778_ID_175_4501_3914_588_hypothetical_1	hypothetical protein COA73_06580 [Candidatus Hydrogenedentes bacterium]	54.39	171	2e-65
6666666.287694.peg.110_AG-205-D02_NODE_117_length_5000_cov_11.6263_ID_247_46_1122_1077_"Gene_1	aminofutalosine synthase MqnE [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	69.86	355	5e-180
6666666.287694.peg.111_AG-205-D02_NODE_117_length_5000_cov_11.6263_ID_247_1145_2065_921_Serine/threonine_1	hypothetical protein A3F83_00390 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	60.91	307	9e-130
6666666.287694.peg.112_AG-205-D02_NODE_117_length_5000_cov_11.6263_ID_247_2234_3697_1464_Probable_1	sodium:proton antiporter [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	75.00	448	0.0
6666666.287694.peg.114_AG-205-D02_NODE_118_length_4960_cov_12.6406_ID_249_417_3053_2637_"Methlytransferase,_1	hypothetical protein A3F83_01615 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.08	877	0.0
6666666.287694.peg.115_AG-205-D02_NODE_118_length_4960_cov_12.6406_ID_249_3198_4232_1035_hypothetical_1	hypothetical protein A3F83_01620 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	46.70	349	1e-93
6666666.287694.peg.117_AG-205-D02_NODE_119_length_4895_cov_21.8481_ID_251_2141_4021_1881_FIG014574_1	hypothetical protein [Dehalococcoides mccartyi]	45.47	629	0.0
6666666.287694.peg.119_AG-205-D02_NODE_119_length_4895_cov_21.8481_ID_251_4573_4091_483_Rubrerythrin_Rubrerythrin_1	hypothetical protein A3F83_01060 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	56.96	158	5e-56
6666666.287694.peg.120_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_4_306_303_hypothetical_1	hypothetical protein C4B58_14835 [Deltaproteobacteria bacterium]	54.41	68	1e-13
6666666.287694.peg.121_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_1460_1852_393_Rrf2_1	hypothetical protein A3I72_08690 [Candidatus Tectomicrobia bacterium RIFCSPLOWO2_02_FULL_70_19]	45.24	126	6e-34
6666666.287694.peg.122_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_2052_2672_621_"Copper_1	hypothetical protein KSMBR1_0268 [Candidatus Kuenenia stuttgartiensis]	54.70	181	2e-68
6666666.287694.peg.123_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_2882_3805_924_hypothetical_1	hypothetical protein [Candidatus Jettenia caeni]	44.55	312	4e-82
6666666.287694.peg.124_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_3837_7292_3456_Respiratory_1	putative nitrate oxidoreductase subunit alpha, nitrate reductase 1, alpha subunit [candidate division NC10 bacterium CSP1-5]	72.30	1148	0.0
6666666.287694.peg.125_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_7295_8209_915_Ethylbenzene_1	nitrite oxidoreductase gamma subunit [Candidatus Scalindua rubra]	42.72	302	1e-73
6666666.287694.peg.126_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_8273_9484_1212_Respiratory_1	nitrate oxidoreductase subunit beta [Candidatus Rokubacteria bacterium GWA2_70_23]	69.40	415	0.0
6666666.287694.peg.127_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_9492_10256_765_Uncharacterized_1	hypothetical protein A2149_02070 [Candidatus Schekmanbacteria bacterium RBG_16_38_11]	49.15	236	8e-74
6666666.287694.peg.128_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_10343_11680_1338_hypothetical_1	hypothetical protein A3K18_17790 [Lentisphaerae bacterium RIFOXYA12_64_32]	54.15	434	2e-164
6666666.287694.peg.129_AG-205-D02_NODE_11_length_42206_cov_42.2087_ID_23_11807_12361_555_Ubiquinol-cytochrome_1	Rieske 2Fe-2S iron sulfur protein (Cytochrome b6-F complex) [candidate division NC10 bacterium CSP1-5]	54.66	161	3e-59
