6666666.287693.peg.46_AG-205-C04_NODE_12_length_15755_cov_42.212_ID_23_15462_11485_3978_hypothetical_1	hypothetical protein A3F83_04630 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	51.74	201	1e-58
6666666.287693.peg.47_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_6_683_678_Magnesium_1	hypothetical protein A2Z86_08695 [Candidatus Glassbacteria bacterium GWA2_58_10]	60.49	205	2e-78
6666666.287693.peg.48_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_680_1996_1317_Magnesium_1	hypothetical protein A2Z86_08690 [Candidatus Glassbacteria bacterium GWA2_58_10]	67.32	410	0.0
6666666.287693.peg.49_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_2025_3368_1344_Mg/Co/Ni_1	magnesium transporter [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	63.34	431	0.0
6666666.287693.peg.50_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_3400_4185_786_DNA_1	DNA repair protein RecO [Candidatus Glassbacteria bacterium GWA2_58_10]	55.21	259	2e-87
6666666.287693.peg.51_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_4191_4607_417_hypothetical_1	hypothetical protein A3F83_07365 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	42.74	124	1e-24
6666666.287693.peg.52_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_6065_4617_1449_"Peptidase,_1	hypothetical protein A3F83_07370 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	56.01	466	1e-169
6666666.287693.peg.53_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_6758_6213_546_hypothetical_1	DUF4416 domain-containing protein [Deltaproteobacteria bacterium]	60.67	178	1e-66
6666666.287693.peg.54_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_8006_6792_1215_Cell_1	cell division protein FtsZ [Candidatus Glassbacteria bacterium GWA2_58_10]	80.20	399	0.0
6666666.287693.peg.55_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_9415_8069_1347_Cell_1	cell division protein FtsA [Candidatus Glassbacteria bacterium GWA2_58_10]	86.59	410	0.0
6666666.287693.peg.56_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_10143_9436_708_hypothetical_1	hypothetical protein A2Z86_08650 [Candidatus Glassbacteria bacterium GWA2_58_10]	58.30	235	2e-95
6666666.287693.peg.57_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_11236_10262_975_UDP-N-acetylenolpyruvoylglucosamine_1	UDP-N-acetylenolpyruvoylglucosamine reductase [Candidatus Glassbacteria bacterium GWA2_58_10]	63.79	301	2e-127
6666666.287693.peg.58_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_12615_11233_1383_UDP-N-acetylmuramate--alanine_1	UDP-N-acetylmuramate--L-alanine ligase [Candidatus Glassbacteria bacterium GWA2_58_10]	71.71	456	0.0
6666666.287693.peg.59_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_13765_12617_1149_Cell_1	cell division protein FtsW [Candidatus Glassbacteria bacterium GWA2_58_10]	65.31	369	4e-169
6666666.287693.peg.60_AG-205-C04_NODE_13_length_15286_cov_46.4857_ID_25_15032_13755_1278_UDP-N-acetylmuramoylalanine--D-glutamate_1	hypothetical protein AMJ46_08660 [Latescibacteria bacterium DG_63]	42.27	414	2e-103
6666666.287693.peg.61_AG-205-C04_NODE_14_length_15048_cov_46.7421_ID_27_80_3943_3864_High-affnity_1	hypothetical protein DRI75_11275, partial [Bacteroidetes bacterium]	57.17	565	0.0
6666666.287693.peg.62_AG-205-C04_NODE_14_length_15048_cov_46.7421_ID_27_3982_4248_267_Mobile_1	transposase [Xanthomonas sp. MUS 060]	76.14	88	7e-40
6666666.287693.peg.63_AG-205-C04_NODE_14_length_15048_cov_46.7421_ID_27_8434_4928_3507_Adenylate_1	hypothetical protein A2V45_00365 [Candidatus Aminicenantes bacterium RBG_19FT_COMBO_58_17]	50.85	1005	0.0
6666666.287693.peg.64_AG-205-C04_NODE_14_length_15048_cov_46.7421_ID_27_9125_9238_114_hypothetical_1	hypothetical protein CVU54_12100 [Deltaproteobacteria bacterium HGW-Deltaproteobacteria-12]	63.64	33	9e-05
6666666.287693.peg.65_AG-205-C04_NODE_14_length_15048_cov_46.7421_ID_27_9391_9906_516_hypothetical_1	hypothetical protein CVU57_02435 [Deltaproteobacteria bacterium HGW-Deltaproteobacteria-15]	37.08	89	6e-10
6666666.287693.peg.66_AG-205-C04_NODE_14_length_15048_cov_46.7421_ID_27_11835_10171_1665_BH3197_1	hypothetical protein CEE38_13620 [Planctomycetes bacterium B3_Pla]	41.24	548	2e-144
6666666.287693.peg.67_AG-205-C04_NODE_14_length_15048_cov_46.7421_ID_27_12921_14609_1689_"predicted_1	hypothetical protein A2W05_03685 [Candidatus Schekmanbacteria bacterium RBG_16_38_10]	54.44	496	0.0
6666666.287693.peg.69_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_464_1789_1326_Myo-inositol_1	hypothetical protein A2Y76_12750 [Planctomycetes bacterium RBG_13_60_9]	57.92	442	0.0
6666666.287693.peg.70_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_1808_2947_1140_Sulfatase_1	hypothetical protein CEE38_07750 [Planctomycetes bacterium B3_Pla]	49.60	379	2e-127
6666666.287693.peg.71_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_3009_4967_1959_hypothetical_1	hypothetical protein COA79_08490 [Planctomycetes bacterium]	38.09	617	1e-153
6666666.287693.peg.72_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_6043_5060_984_hypothetical_1	hypothetical protein EON83_02130 [bacterium]	56.64	286	1e-108
6666666.287693.peg.73_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_7406_6093_1314_hypothetical_1	hypothetical protein A2Z38_09865 [Planctomycetes bacterium RBG_19FT_COMBO_48_8]	60.50	438	0.0
6666666.287693.peg.74_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_8440_7529_912_hypothetical_1	hypothetical protein A3F83_08270 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	50.38	262	1e-83
6666666.287693.peg.75_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_9081_9797_717_hypothetical_1	hypothetical protein A3F83_04395 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	66.67	237	3e-114
6666666.287693.peg.76_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_10055_11215_1161_hypothetical_1	DUF362 domain-containing protein [Deltaproteobacteria bacterium]	52.91	395	2e-143
6666666.287693.peg.77_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_13456_11222_2235_TPR_1	hypothetical protein A2Z86_11535 [Candidatus Glassbacteria bacterium GWA2_58_10]	40.72	749	4e-177
6666666.287693.peg.78_AG-205-C04_NODE_15_length_14320_cov_45.804_ID_29_13976_13761_216_hypothetical_1	hypothetical protein A3F83_11255 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	61.97	71	5e-21
6666666.287693.peg.79_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_12_854_843_hypothetical_1	hypothetical protein A2Z86_11995 [Candidatus Glassbacteria bacterium GWA2_58_10]	57.76	277	5e-105
6666666.287693.peg.80_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_1844_912_933_Transaldolase_1	hypothetical protein A3F83_16805 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	76.05	309	4e-172
6666666.287693.peg.82_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_2341_3147_807_Probable_1	hypothetical protein A2Y94_12435 [Caldithrix sp. RBG_13_44_9]	42.08	259	1e-57
6666666.287693.peg.83_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_4318_3236_1083_Peptide_1	peptide chain release factor 1 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	65.25	354	3e-170
6666666.287693.peg.84_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_5344_4397_948_FIG069887_1	hypothetical protein A2Z86_12005 [Candidatus Glassbacteria bacterium GWA2_58_10]	62.71	295	2e-130
6666666.287693.peg.85_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_5659_5372_288_"LSU_1	50S ribosomal protein L31 [Candidatus Glassbacteria bacterium GWA2_58_10]	72.86	70	4e-30
6666666.287693.peg.86_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_5969_6901_933_TPR_1	hypothetical protein A3F83_00510 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	50.85	293	7e-97
6666666.287693.peg.87_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_6972_7712_741_Chromosome_1	hypothetical protein A2Z86_12020 [Candidatus Glassbacteria bacterium GWA2_58_10]	84.49	245	2e-152
6666666.287693.peg.88_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_7735_8850_1116_"tolB_1	hypothetical protein A3F83_00500 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	52.72	349	4e-124
6666666.287693.peg.90_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_10489_9485_1005_Glycerol-3-phosphate_1	glycerol-3-phosphate dehydrogenase [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	66.17	334	1e-146
glycerol-3-phosphate_1	acyl-phosphate glycerol 3-phosphate acyltransferase [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.88	205	1e-79
6666666.287693.peg.92_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_12454_11132_1323_GTP-binding_1	ribosome biogenesis GTPase Der [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	60.97	433	0.0
6666666.287693.peg.92_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_12454_11132_1323_GTP-binding_1	ribosome biogenesis GTPase Der [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	32.29	192	5e-12
6666666.287693.peg.93_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_12970_12527_444_Cellulose-binding_1	hypothetical protein A2Z86_12040 [Candidatus Glassbacteria bacterium GWA2_58_10]	55.10	147	1e-38
6666666.287693.peg.94_AG-205-C04_NODE_16_length_13933_cov_27.146_ID_31_13716_13039_678_hypothetical_1	hypothetical protein A3F83_00495 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	50.45	220	7e-59
6666666.287693.peg.100_AG-205-C04_NODE_17_length_13268_cov_30.7509_ID_33_8842_10620_1779_hypothetical_1	hypothetical protein A3F83_12375 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	51.37	586	0.0
6666666.287693.peg.101_AG-205-C04_NODE_17_length_13268_cov_30.7509_ID_33_10676_11581_906_Gluconolactonase_1	hypothetical protein A3F83_11510 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	67.75	276	7e-135
6666666.287693.peg.102_AG-205-C04_NODE_17_length_13268_cov_30.7509_ID_33_11709_12659_951_"dTDP-glucose_1	hypothetical protein A3F83_11505 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	77.85	316	0.0
6666666.287693.peg.103_AG-205-C04_NODE_17_length_13268_cov_30.7509_ID_33_13036_12716_321_"Methionine_1	vitamin B12 dependent methionine synthase [Deltaproteobacteria bacterium]	66.28	86	2e-26
6666666.287693.peg.95_AG-205-C04_NODE_17_length_13268_cov_30.7509_ID_33_1087_2655_1569_Sodium-dependent_1	hypothetical protein A3F83_00570 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	73.51	521	0.0
6666666.287693.peg.97_AG-205-C04_NODE_17_length_13268_cov_30.7509_ID_33_4125_3055_1071_Quinolinate_1	quinolinate synthase NadA [Candidatus Poribacteria bacterium]	68.27	353	1e-174
6666666.287693.peg.98_AG-205-C04_NODE_17_length_13268_cov_30.7509_ID_33_6502_5225_1278_hypothetical_1	hypothetical protein A3F83_08345 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	63.08	409	0.0
6666666.287693.peg.99_AG-205-C04_NODE_17_length_13268_cov_30.7509_ID_33_8650_6521_2130_hypothetical_1	hypothetical protein A2Z86_12505 [Candidatus Glassbacteria bacterium GWA2_58_10]	64.26	705	0.0
6666666.287693.peg.104_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_81_551_471_hypothetical_1	hypothetical protein A3F83_12670 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	47.27	165	8e-35
6666666.287693.peg.105_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_606_1073_468_hypothetical_1	hypothetical protein A3F83_12665 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	42.00	100	5e-17
6666666.287693.peg.106_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_1232_1783_552_hypothetical_1	hypothetical protein A2Z86_07755 [Candidatus Glassbacteria bacterium GWA2_58_10]	46.24	186	2e-29
6666666.287693.peg.108_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_1969_2997_1029_DNA_1	DNA polymerase III subunit delta [Candidatus Glassbacteria bacterium GWA2_58_10]	56.08	337	7e-119
6666666.287693.peg.109_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_3003_3977_975_hypothetical_1	hypothetical protein A2Z86_07765 [Candidatus Glassbacteria bacterium GWA2_58_10]	39.69	320	3e-53
6666666.287693.peg.110_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_3985_6630_2646_DNA_1	DNA mismatch repair protein MutS [candidate division KSB1 bacterium]	51.76	883	0.0
6666666.287693.peg.111_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_6649_7017_369_"6-carboxytetrahydropterin_1	6-carboxytetrahydropterin synthase QueD [Elusimicrobia bacterium HGW-Elusimicrobia-1]	51.22	123	1e-40
6666666.287693.peg.113_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_7930_8811_882_Aliphatic_1	hypothetical protein A2Z86_07955 [Candidatus Glassbacteria bacterium GWA2_58_10]	52.12	259	7e-93
6666666.287693.peg.114_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_8939_10573_1635_"2,3-bisphosphoglycerate-independent_1	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Deltaproteobacteria bacterium]	68.45	542	0.0
6666666.287693.peg.115_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_11272_10658_615_hypothetical_1	hypothetical protein A3F84_02110 [Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10]	34.01	197	2e-29
6666666.287693.peg.116_AG-205-C04_NODE_18_length_12535_cov_24.8595_ID_35_12234_11332_903_Glutamate_1	hypothetical protein CBD18_06910 [Opitutales bacterium TMED158]	52.35	298	5e-99
6666666.287693.peg.117_AG-205-C04_NODE_19_length_12053_cov_38.8299_ID_37_13_1938_1926_Cobalt-zinc-cadmium_1	multidrug transporter AcrB [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	82.26	637	0.0
6666666.287693.peg.118_AG-205-C04_NODE_19_length_12053_cov_38.8299_ID_37_3603_2185_1419_Methylmalonate-semialdehyde_1	CoA-acylating methylmalonate-semialdehyde dehydrogenase [Chitinophagaceae bacterium]	55.15	466	0.0
alpha-ketoglutarate_1	aminotransferase [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	79.20	423	0.0
6666666.287693.peg.120_AG-205-C04_NODE_19_length_12053_cov_38.8299_ID_37_6592_5111_1482_Sodium/proline_1	sodium/proline symporter, partial [Gemmatimonadales bacterium]	54.85	474	3e-175
6666666.287693.peg.121_AG-205-C04_NODE_19_length_12053_cov_38.8299_ID_37_7705_8943_1239_"Xylose-responsive_1	hypothetical protein A2Z86_10350 [Candidatus Glassbacteria bacterium GWA2_58_10]	50.38	391	7e-140
6666666.287693.peg.124_AG-205-C04_NODE_1_length_35264_cov_52.4857_ID_1_1758_1976_219_hypothetical_1	hypothetical protein [Pseudomonas sp. 286]	54.29	35	0.019
6666666.287693.peg.125_AG-205-C04_NODE_1_length_35264_cov_52.4857_ID_1_1946_4384_2439_hypothetical_1	hypothetical protein COV66_07560 [Nitrospinae bacterium CG11_big_fil_rev_8_21_14_0_20_45_15]	41.95	522	1e-121
6666666.287693.peg.127_AG-205-C04_NODE_1_length_35264_cov_52.4857_ID_1_7264_6530_735_FIG00761799_1	DUF2238 domain-containing protein [candidate division GN15 bacterium]	68.91	238	1e-123
6666666.287693.peg.128_AG-205-C04_NODE_1_length_35264_cov_52.4857_ID_1_7818_8567_750_Circadian_1	1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	66.94	248	8e-112
6666666.287693.peg.129_AG-205-C04_NODE_1_length_35264_cov_52.4857_ID_1_8627_9475_849_ATP-utilizing_1	TIGR00268 family protein [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.23	260	9e-125
6666666.287693.peg.130_AG-205-C04_NODE_1_length_35264_cov_52.4857_ID_1_9595_10314_720_hypothetical_1	hypothetical protein A3F83_13830 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	62.15	251	1e-100
6666666.287693.peg.131_AG-205-C04_NODE_1_length_35264_cov_52.4857_ID_1_10559_11731_1173_FIG099352_1	TIGR00299 family protein [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	57.75	400	5e-152
6666666.287693.peg.132_AG-205-C04_NODE_1_length_35264_cov_52.4857_ID_1_14679_11989_2691_Sensory_1	hypothetical protein A2Y80_01135 [Deltaproteobacteria bacterium RBG_13_58_19]	49.55	670	0.0
