6666666.287483.peg.41_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_3976_2528_1449_hypothetical_1	tetratricopeptide repeat protein, partial [Deltaproteobacteria bacterium]	24.66	223	1e-09
6666666.287483.peg.42_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_5508_4042_1467_Radical_1	radical SAM/SPASM domain-containing protein [Dictyoglomus thermophilum]	28.23	457	7e-43
6666666.287483.peg.43_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_7195_6248_948_hypothetical_1	hypothetical protein [Mycoplasma glycophilum]	32.79	122	3.7
6666666.287483.peg.44_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_8593_7280_1314_hypothetical_1	hypothetical protein DRP95_01265 [Candidatus Latescibacteria bacterium]	29.27	205	1e-12
6666666.287483.peg.45_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_9901_8627_1275_hypothetical_1	hypothetical protein A3F83_06925 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	50.13	385	2e-120
6666666.287483.peg.46_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_11199_11029_171_hypothetical_1	site-specific integrase [Chitinophaga caeni]	52.50	40	0.002
6666666.287483.peg.47_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_13649_11721_1929_Beta-galactosidase_1	hypothetical protein EHM23_14090, partial [Acidobacteria bacterium]	49.25	597	0.0
6666666.287483.peg.48_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_14989_13778_1212_hypothetical_1	hypothetical protein A2Z86_11530 [Candidatus Glassbacteria bacterium GWA2_58_10]	68.78	394	0.0
6666666.287483.peg.49_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_18306_15049_3258_"lipoprotein,_1	hypothetical protein A2Z86_09480 [Candidatus Glassbacteria bacterium GWA2_58_10]	44.70	1047	0.0
6666666.287483.peg.50_AG-205-A06_NODE_12_length_20976_cov_25.4538_ID_23_20688_18370_2319_putative_1	hypothetical protein A3F83_09425 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	58.14	774	0.0
6666666.287483.peg.51_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_23_898_876_Gll3447_1	hypothetical protein A3F83_03000 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.73	292	2e-96
6666666.287483.peg.51_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_23_898_876_Gll3447_1	hypothetical protein A3F83_03000 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	34.55	165	3e-12
6666666.287483.peg.51_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_23_898_876_Gll3447_1	hypothetical protein A3F83_03000 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	23.44	209	1.1
6666666.287483.peg.52_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_1213_1007_207_Cold_1	cold-shock protein [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	89.39	66	2e-33
6666666.287483.peg.53_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_2654_1401_1254_"Uronate_1	hypothetical protein A2Z86_02645 [Candidatus Glassbacteria bacterium GWA2_58_10]	70.91	416	0.0
6666666.287483.peg.54_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_3142_2696_447_Bona_1	hypothetical protein A2Z86_02640 [Candidatus Glassbacteria bacterium GWA2_58_10]	61.32	106	7e-36
6666666.287483.peg.55_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_4283_3258_1026_hypothetical_1	hypothetical protein EHM48_01125 [Planctomycetaceae bacterium]	48.19	332	2e-101
6666666.287483.peg.56_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_4624_5940_1317_hypothetical_1	hypothetical protein A3F83_14435 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	68.26	438	0.0
6666666.287483.peg.57_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_5953_6723_771_hypothetical_1	hypothetical protein A3F83_14430 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	63.16	247	6e-110
6666666.287483.peg.58_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_6900_7475_576_hypothetical_1	hypothetical protein A3F83_14425 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	58.90	163	2e-64
6666666.287483.peg.59_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_7978_7436_543_Adenylate_1	hypothetical protein A2Z86_00630 [Candidatus Glassbacteria bacterium GWA2_58_10]	56.90	174	9e-61
6666666.287483.peg.60_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_8390_8581_192_hypothetical_1	transporter arsB [Artemisia annua]	36.00	50	0.46
6666666.287483.peg.61_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_8647_9033_387_hypothetical_1	c-type cytochrome [Maribacter arcticus]	44.44	54	0.023
6666666.287483.peg.62_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_9055_10023_969_Membrane-bound_1	hypothetical protein A3F83_14415 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	53.14	318	4e-100
6666666.287483.peg.63_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_11389_10115_1275_Citrate_1	type I citrate synthase [Candidatus Glassbacteria bacterium GWA2_58_10]	69.52	420	0.0
6666666.287483.peg.64_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_11817_13256_1440_Hydroxylamine_1	hypothetical protein Thini_1240 [Thiothrix nivea DSM 5205]	57.43	451	0.0
6666666.287483.peg.65_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_14657_13602_1056_Methylthioribose-1-phosphate_1	S-methyl-5-thioribose-1-phosphate isomerase [Planctomycetales bacterium 71-10]	58.79	347	1e-130
6666666.287483.peg.66_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_14805_16874_2070_Acylamino-acid-releasing_1	hypothetical protein B6D63_02465 [Candidatus Latescibacteria bacterium 4484_7]	56.76	666	0.0
6666666.287483.peg.67_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_17054_17602_549_hypothetical_1	hypothetical protein DRQ10_03475 [Candidatus Hydrothermae bacterium]	37.41	139	2e-21
6666666.287483.rna.1_AG-205-A06_NODE_13_length_19698_cov_15.669_ID_25_17669_17741_73_tRNA-Ala-GGC_-_1	hypothetical protein DESHY_110434 [Desulfotomaculum hydrothermale Lam5 = DSM 18033]	80.95	21	0.014
6666666.287483.peg.68_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_8_3187_3180_Sensory_1	hypothetical protein BWK80_07750 [Desulfobacteraceae bacterium IS3]	50.20	761	0.0
6666666.287483.peg.68_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_8_3187_3180_Sensory_1	hypothetical protein BWK80_07750 [Desulfobacteraceae bacterium IS3]	28.32	113	7e-09
6666666.287483.peg.69_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_3187_4269_1083_Response_1	two-component system response regulator [Magnetofaba australis]	56.20	347	9e-132
6666666.287483.peg.70_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_5263_4385_879_hypothetical_1	hypothetical protein AMJ85_05345 [candidate division BRC1 bacterium SM23_51]	45.88	255	2e-61
6666666.287483.peg.71_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_8538_5359_3180_Serine/threonine_1	hypothetical protein C4527_24110 [Candidatus Omnitrophica bacterium]	52.41	1059	0.0
6666666.287483.peg.72_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_8983_10149_1167_hypothetical_1	histidinol-phosphatase [Deltaproteobacteria bacterium]	62.05	361	6e-164
6666666.287483.peg.73_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_10333_12501_2169_Predicted_1	hypothetical protein A3F83_08330 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.77	687	0.0
6666666.287483.peg.74_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_13789_12740_1050_GTP-binding_1	redox-regulated ATPase YchF [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	63.61	349	9e-150
6666666.287483.peg.75_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_14227_13931_297_hypothetical_1	hypothetical protein A3F83_07765 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	57.95	88	1e-27
6666666.287483.peg.76_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_15646_14396_1251_C-terminal_1	hypothetical protein A3F83_07760 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	53.77	411	1e-149
6666666.287483.peg.77_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_16083_15634_450_Phosphatidylglycerophosphatase_1	hypothetical protein A3F83_07755 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	61.49	148	2e-56
6666666.287483.peg.78_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_16760_16083_678_CDP-diacylglycerol--glycerol-3-phosphate_1	hypothetical protein A3F83_07750 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	68.33	221	1e-99
6666666.287483.peg.79_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_17353_16757_597_Recombination_1	recombination protein RecR [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	75.76	198	5e-105
6666666.287483.peg.80_AG-205-A06_NODE_14_length_19554_cov_25.841_ID_27_19254_17365_1890_Sodium-dependent_1	NAD+ kinase [gamma proteobacterium symbiont of Ctena orbiculata]	49.28	556	2e-173
6666666.287483.peg.81_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_2_442_441_hypothetical_1	hypothetical protein A3F83_02015 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	43.87	155	6e-29
6666666.287483.peg.82_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_1638_640_999_Probable_1	hypothetical protein A3F83_02025, partial [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	59.71	273	4e-117
6666666.287483.peg.83_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_2179_2445_267_Mobile_1	transposase [Xanthomonas sp. MUS 060]	76.14	88	7e-40
6666666.287483.peg.84_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_2442_3323_882_Mobile_1	IS3 family transposase [Blastopirellula marina]	58.52	270	2e-106
6666666.287483.peg.85_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_3614_3760_147_Mobile_1	integrase catalytic subunit, partial [Halanaerobium sp. T82-1]	75.00	40	5e-10
6666666.287483.peg.86_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_3953_4756_804_hypothetical_1	transposase [Paenibacillus odorifer]	34.06	138	6e-16
6666666.287483.peg.88_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_9198_6817_2382_"tolB_1	hypothetical protein DMG08_10765 [Acidobacteria bacterium]	35.07	787	4e-119
6666666.287483.peg.89_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_10625_9699_927_Cobalt-zinc-cadmium_1	CDF family Co(II)/Ni(II) efflux transporter DmeF [delta proteobacterium PSCGC 5451]	58.51	282	4e-108
6666666.287483.peg.90_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_11810_10722_1089_Transporter_-_1	hypothetical protein A3F83_04125 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	54.87	359	2e-124
6666666.287483.peg.91_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_12614_11952_663_"iron-dependent_1	hypothetical protein BBJ60_01000 [Desulfobacterales bacterium S7086C20]	69.63	214	2e-105
6666666.287483.peg.92_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_14621_12627_1995_Ferrous_1	hypothetical protein AMK70_09585 [Nitrospira bacterium SG8_35_1]	62.99	643	0.0
6666666.287483.peg.93_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_15828_14653_1176_Carbohydrate-selective_1	hypothetical protein A2255_07820 [Candidatus Melainabacteria bacterium RIFOXYA2_FULL_32_9]	36.45	332	1e-64
6666666.287483.peg.94_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_17205_15973_1233_hypothetical_1	hypothetical protein A2W03_05745 [Candidatus Aminicenantes bacterium RBG_16_63_16]	47.07	410	1e-122
6666666.287483.peg.96_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_18720_18205_516_Iron-dependent_1	Transcriptional regulator MntR [Syntrophus sp. PtaB.Bin138]	62.35	170	1e-71
6666666.287483.rna.2_AG-205-A06_NODE_15_length_19482_cov_48.9707_ID_29_1821_1893_73_tRNA-Thr-CGT_-_1	hypothetical protein CPter91_4005 [Collimonas pratensis]	70.83	24	0.49
6666666.287483.peg.100_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_5490_6488_999_hypothetical_1	hypothetical protein A2Z86_03300 [Candidatus Glassbacteria bacterium GWA2_58_10]	72.29	332	4e-171
6666666.287483.peg.101_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_6722_7567_846_hypothetical_1	hypothetical protein A3F83_06400 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	56.55	267	8e-98
6666666.287483.peg.102_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_7757_8740_984_"TRAP-type_1	C4-dicarboxylate ABC transporter substrate-binding protein [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	75.32	316	3e-177
6666666.287483.peg.103_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_8825_9355_531_"TRAP-type_1	hypothetical protein A2Z86_03315 [Candidatus Glassbacteria bacterium GWA2_58_10]	65.06	166	4e-74
6666666.287483.peg.104_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_9386_10684_1299_"TRAP-type_1	hypothetical protein A3F83_06385 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	83.33	432	0.0
6666666.287483.peg.105_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_10865_13135_2271_hypothetical_1	hypothetical protein A2Z86_03325 [Candidatus Glassbacteria bacterium GWA2_58_10]	65.73	750	0.0
6666666.287483.peg.106_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_13395_13216_180_hypothetical_1	hypothetical protein DRG82_16930 [Deltaproteobacteria bacterium]	48.57	35	8.3
6666666.287483.peg.108_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_13885_14469_585_Soluble_1	hypothetical protein A3F83_06375 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	61.98	192	1e-81
6666666.287483.peg.109_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_14964_14554_411_hypothetical_1	hypothetical protein A3F83_06370 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	50.37	135	8e-34
6666666.287483.peg.110_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_15939_16643_705_"Molybdopterin_1	hypothetical protein A3F83_06360, partial [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	67.76	183	2e-86
6666666.287483.peg.97_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_211_1191_981_GTP-binding_1	GTPase Era [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	63.85	296	5e-134
6666666.287483.peg.98_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_1227_1391_165_FIG002473_1	tetraacyldisaccharide 4'-kinase [Candidatus Glassbacteria bacterium GWA2_58_10]	85.19	54	4e-23
6666666.287483.peg.99_AG-205-A06_NODE_16_length_18746_cov_46.8973_ID_31_1556_5401_3846_hypothetical_1	hypothetical protein A3F83_06410 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	52.44	1291	0.0
6666666.287483.peg.111_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_82_2460_2379_Alfa-L-rhamnosidase_1	alpha-L-rhamnosidase [Rhodothermaceae bacterium]	53.53	779	0.0
6666666.287483.peg.112_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_2482_3432_951_COG1683_1	hypothetical protein AMJ94_19785 [Deltaproteobacteria bacterium SM23_61]	62.34	316	8e-143
6666666.287483.peg.113_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_3577_3843_267_hypothetical_1	hypothetical protein A3F83_03645 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	33.33	87	6e-08
6666666.287483.peg.114_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_4148_4861_714_Sensor_1	hypothetical protein BWK80_48005 [Desulfobacteraceae bacterium IS3]	32.62	233	5e-34
6666666.287483.peg.115_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_5165_7684_2520_PAS/PAC_1	PAS domain S-box protein [Desulfurivibrio sp.]	56.71	663	0.0
6666666.287483.peg.117_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_8606_8767_162_hypothetical_1	hypothetical protein DIZ78_07660 [enodsymbiont of Escarpia spicata]	59.57	47	2e-06
6666666.287483.peg.119_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_8947_11946_3000_diguanylate_1	diguanylate cyclase [Acidobacteria bacterium]	46.81	675	0.0
6666666.287483.peg.120_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_12086_12478_393_Two-component_1	response regulator [Pseudosporangium ferrugineum]	48.74	119	6e-30
6666666.287483.peg.121_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_12679_13065_387_Chemotaxis_1	hypothetical protein BWK80_16040 [Desulfobacteraceae bacterium IS3]	40.50	121	3e-25
6666666.287483.peg.122_AG-205-A06_NODE_17_length_18746_cov_37.8614_ID_33_14655_13336_1320_hypothetical_1	hypothetical protein A2Z38_09865 [Planctomycetes bacterium RBG_19FT_COMBO_48_8]	64.60	435	0.0
