6666666.287698.peg.22_AG-205-N05_NODE_107_length_3009_cov_17.6953_ID_213_1397_1834_438_Ferric_1	hypothetical protein A2Z86_07005 [Candidatus Glassbacteria bacterium GWA2_58_10]	85.42	144	2e-83
6666666.287698.peg.23_AG-205-N05_NODE_108_length_2975_cov_12.3579_ID_215_1298_243_1056_Cytochrome_1	hypothetical protein AUJ92_19330 [Armatimonadetes bacterium CG2_30_59_28]	24.59	362	9e-19
6666666.287698.peg.24_AG-205-N05_NODE_108_length_2975_cov_12.3579_ID_215_2205_2029_177_hypothetical_1	hypothetical protein EGT07_25145 [Herbaspirillum sp. HC18]	56.36	55	1e-13
6666666.287698.peg.25_AG-205-N05_NODE_109_length_2922_cov_56.2745_ID_217_318_632_315_hypothetical_1	hypothetical protein [Weeksella virosa]	28.57	70	0.43
6666666.287698.peg.26_AG-205-N05_NODE_109_length_2922_cov_56.2745_ID_217_2487_649_1839_hypothetical_1	hypothetical protein V491_04699 [Pseudogymnoascus sp. VKM F-3775]	30.97	113	0.003
6666666.287698.peg.27_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_366_1001_636_"dTDP-4-dehydrorhamnose_1	dTDP-4-dehydrorhamnose 3,5-epimerase [Gammaproteobacteria bacterium]	60.95	210	9e-92
6666666.287698.peg.28_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_1046_2113_1068_Mll7087_1	hypothetical protein [anaerobic bacterium MO-CFX2]	55.19	337	9e-138
6666666.287698.peg.29_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_2176_3348_1173_hypothetical_1	hypothetical protein B6242_11535 [Anaerolineaceae bacterium 4572_78]	45.01	391	2e-113
6666666.287698.peg.30_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_3607_4503_897_"Glycosyl_1	hypothetical protein A2Z16_14965 [Chloroflexi bacterium RBG_16_54_18]	33.55	301	7e-48
6666666.287698.peg.31_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_5834_4620_1215_hypothetical_1	hypothetical protein A3F83_15630 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	40.83	387	1e-88
6666666.287698.peg.32_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_6463_6984_522_Two-component_1	hypothetical protein A2Z86_00600 [Candidatus Glassbacteria bacterium GWA2_58_10]	75.14	173	2e-86
6666666.287698.peg.34_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_7394_9229_1836_TonB-dependent_1	hypothetical protein A3F83_15705 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	60.72	611	0.0
6666666.287698.peg.35_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_9287_10225_939_ABC_1	hypothetical protein A2Z86_09635 [Candidatus Glassbacteria bacterium GWA2_58_10]	40.53	301	3e-77
6666666.287698.peg.36_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_10228_11862_1635_two-component_1	hypothetical protein A3F83_15695 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	62.45	546	0.0
6666666.287698.peg.37_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_11879_12268_390_Phosphate_1	hypothetical protein A3F83_15620 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	60.16	123	2e-47
6666666.287698.peg.38_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_12275_13294_1020_HAMP_1	hypothetical protein A3F83_15615 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.62	325	1e-151
6666666.287698.peg.39_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_13389_15071_1683_Radical_1	hypothetical protein A2Z86_09650 [Candidatus Glassbacteria bacterium GWA2_58_10]	53.23	558	0.0
6666666.287698.peg.40_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_16733_15090_1644_hypothetical_1	hypothetical protein A3F83_12375 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	57.12	548	0.0
6666666.287698.peg.41_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_18362_16914_1449_Choline-sulfatase_1	iduronate sulfatase [Planctomycetes bacterium B3_Pla]	58.67	450	0.0
6666666.287698.peg.42_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_18941_19213_273_Integration_1	hypothetical protein A2Z86_11235 [Candidatus Glassbacteria bacterium GWA2_58_10]	88.89	90	2e-49
6666666.287698.peg.43_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_22404_19321_3084_hypothetical_1	hypothetical protein A3F83_08390 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	56.78	1011	0.0
6666666.287698.peg.44_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_24333_22453_1881_Chaperone_1	molecular chaperone HtpG [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	59.27	631	0.0
6666666.287698.peg.45_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_24584_25426_843_Uncharacterized_1	DUF547 domain-containing protein [Acidobacteria bacterium]	54.79	261	7e-94
6666666.287698.peg.46_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_25584_28196_2613_hypothetical_1	hypothetical protein A3F83_10675, partial [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	65.64	783	0.0
6666666.287698.peg.47_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_29247_28558_690_Macrolide_1	macrolide ABC transporter ATP-binding protein [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	73.99	223	2e-118
6666666.287698.peg.48_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_30806_29274_1533_"Heavy_1	hypothetical protein A3F83_00265 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	68.99	503	0.0
6666666.287698.peg.49_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_32112_30874_1239_Macrolide_1	hypothetical protein A3F83_00260 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	73.79	412	0.0
6666666.287698.peg.50_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_33167_32115_1053_Probable_1	hypothetical protein A3F83_00255 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	56.51	292	3e-101
6666666.287698.peg.51_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_34321_33164_1158_Probable_1	hypothetical protein A3F83_00250 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	59.14	372	2e-149
6666666.287698.peg.52_AG-205-N05_NODE_10_length_35900_cov_44.599_ID_19_35634_34441_1194_"efflux_1	hypothetical protein A3F83_00245 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	46.40	375	3e-95
6666666.287698.peg.53_AG-205-N05_NODE_110_length_2922_cov_19.4081_ID_219_2683_1523_1161_hypothetical_1	STAS domain-containing protein [Cecembia lonarensis]	35.06	77	2e-06
6666666.287698.peg.54_AG-205-N05_NODE_111_length_2682_cov_26.9646_ID_221_18_383_366_hypothetical_1	hypothetical protein A2Z86_11465 [Candidatus Glassbacteria bacterium GWA2_58_10]	42.61	115	2e-24
6666666.287698.peg.55_AG-205-N05_NODE_111_length_2682_cov_26.9646_ID_221_548_1222_675_hypothetical_1	hypothetical protein A2Z86_11460 [Candidatus Glassbacteria bacterium GWA2_58_10]	54.77	199	9e-79
6666666.287698.peg.57_AG-205-N05_NODE_111_length_2682_cov_26.9646_ID_221_2422_1637_786_hypothetical_1	hypothetical protein HRbin27_01409 [bacterium HR27]	32.97	185	8e-21
6666666.287698.peg.58_AG-205-N05_NODE_112_length_2656_cov_50.4983_ID_223_82_1362_1281_Iron-sulfur_1	Fe-S cluster assembly protein SufB [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	86.38	426	0.0
6666666.287698.peg.59_AG-205-N05_NODE_113_length_2502_cov_5.98897_ID_225_2299_2093_207_Phosphoesterase_1	metallophosphoesterase [Desulfotignum phosphitoxidans]	77.27	66	4e-27
6666666.287698.peg.60_AG-205-N05_NODE_114_length_2434_cov_5.15259_ID_227_763_1626_864_Mrr_1	restriction endonuclease [Thiocapsa roseopersicina]	68.99	287	2e-145
6666666.287698.peg.61_AG-205-N05_NODE_114_length_2434_cov_5.15259_ID_227_2180_1689_492_RND_1	hypothetical protein A3F83_05085 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	82.82	163	8e-75
6666666.287698.peg.62_AG-205-N05_NODE_115_length_2394_cov_10.3724_ID_229_914_66_849_Mobile_1	hypothetical protein A3F83_05505 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	49.78	231	1e-59
6666666.287698.peg.64_AG-205-N05_NODE_115_length_2394_cov_10.3724_ID_229_1622_1509_114_hypothetical_1	hypothetical protein VU01_13573 [Candidatus Electrothrix marina]	63.89	36	7e-05
6666666.287698.peg.65_AG-205-N05_NODE_115_length_2394_cov_10.3724_ID_229_2031_1786_246_hypothetical_1	DUF3310 domain-containing protein [delta proteobacterium PSCGC 5451]	51.95	77	9e-22
6666666.287698.peg.66_AG-205-N05_NODE_116_length_2257_cov_8.73227_ID_231_15_401_387_Sodium-dependent_1	hypothetical protein A3F83_02495, partial [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.57	127	8e-52
6666666.287698.peg.67_AG-205-N05_NODE_116_length_2257_cov_8.73227_ID_231_406_1086_681_Phosphate_1	hypothetical protein A3F83_02500 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	54.67	225	3e-81
6666666.287698.peg.68_AG-205-N05_NODE_116_length_2257_cov_8.73227_ID_231_2037_1168_870_Phosphate_1	hypothetical protein A3F83_02505 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.06	281	1e-116
6666666.287698.peg.70_AG-205-N05_NODE_119_length_2250_cov_4.50615_ID_237_39_1217_1179_putative_1	hypothetical protein A3F83_01585 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	55.07	414	4e-142
6666666.287698.peg.71_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_243_1430_1188_hypothetical_1	hypothetical protein A3F83_08095 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	63.76	378	0.0
6666666.287698.peg.72_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_1449_2297_849_hypothetical_1	hypothetical protein A2Z86_02650 [Candidatus Glassbacteria bacterium GWA2_58_10]	52.50	280	1e-92
6666666.287698.peg.73_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_2618_6007_3390_Gll3447_1	hypothetical protein A3F83_03000 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	62.95	1131	0.0
6666666.287698.peg.74_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_7763_6510_1254_"Uronate_1	hypothetical protein A2Z86_02645 [Candidatus Glassbacteria bacterium GWA2_58_10]	70.91	416	0.0
6666666.287698.peg.75_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_8359_7805_555_Bona_1	hypothetical protein A2Z86_02640 [Candidatus Glassbacteria bacterium GWA2_58_10]	61.32	106	3e-35
6666666.287698.peg.76_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_9446_8367_1080_hypothetical_1	hypothetical protein EHM48_01125 [Planctomycetaceae bacterium]	48.57	350	2e-111
6666666.287698.peg.77_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_9733_11049_1317_hypothetical_1	hypothetical protein A3F83_14435 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	68.26	438	0.0
6666666.287698.peg.78_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_11083_11832_750_hypothetical_1	hypothetical protein A3F83_14430 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	63.16	247	6e-110
6666666.287698.peg.79_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_12009_12584_576_hypothetical_1	hypothetical protein A3F83_14425 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	58.90	163	2e-64
6666666.287698.peg.80_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_13102_12545_558_Adenylate_1	hypothetical protein A2Z86_00630 [Candidatus Glassbacteria bacterium GWA2_58_10]	56.90	174	1e-60
6666666.287698.peg.81_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_13499_13690_192_hypothetical_1	transporter arsB [Artemisia annua]	36.00	50	0.46
6666666.287698.peg.82_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_13756_14142_387_hypothetical_1	c-type cytochrome [Maribacter arcticus]	44.44	54	0.023
6666666.287698.peg.83_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_14164_15132_969_Membrane-bound_1	hypothetical protein A3F83_14415 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	53.14	318	4e-100
6666666.287698.peg.84_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_16498_15224_1275_Citrate_1	type I citrate synthase [Candidatus Glassbacteria bacterium GWA2_58_10]	69.52	420	0.0
6666666.287698.peg.85_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_16914_18365_1452_Hydroxylamine_1	hypothetical protein Thini_1240 [Thiothrix nivea DSM 5205]	57.43	451	0.0
6666666.287698.peg.86_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_19766_18711_1056_Methylthioribose-1-phosphate_1	S-methyl-5-thioribose-1-phosphate isomerase [Planctomycetales bacterium 71-10]	58.79	347	1e-130
6666666.287698.peg.87_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_19914_21983_2070_Acylamino-acid-releasing_1	hypothetical protein B6D63_02465 [Candidatus Latescibacteria bacterium 4484_7]	56.76	666	0.0
6666666.287698.peg.88_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_22163_22711_549_hypothetical_1	hypothetical protein DRQ10_03475 [Candidatus Hydrothermae bacterium]	37.41	139	2e-21
6666666.287698.peg.89_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_23421_25697_2277_"Type_1	DEAD/DEAH box helicase [Deltaproteobacteria bacterium RIFOXYA12_FULL_61_11]	73.35	758	0.0
6666666.287698.peg.90_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_25717_27270_1554_"Type_1	SAM-dependent methyltransferase [Deltaproteobacteria bacterium RIFOXYA12_FULL_61_11]	72.62	526	0.0
6666666.287698.peg.91_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_27270_28421_1152_"Type_1	restriction endonuclease subunit S [Endozoicomonas sp. (ex Bugula neritina AB1)]	58.22	383	7e-155
6666666.287698.peg.92_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_28582_29532_951_hypothetical_1	TIGR00730 family Rossman fold protein [Arcobacter marinus]	35.09	57	3.2
6666666.287698.peg.93_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_30000_32303_2304_hypothetical_1	hypothetical protein [Hartmannibacter diazotrophicus]	53.91	768	0.0
6666666.287698.peg.94_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_32386_33357_972_Mrr_1	hypothetical protein [Tibeticola sediminis]	78.82	321	0.0
6666666.287698.peg.95_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_33354_33551_198_"Type_1	type I restriction endonuclease subunit R, partial [Candidatus Parcubacteria bacterium]	70.00	60	3e-18
6666666.287698.rna.1_AG-205-N05_NODE_11_length_34794_cov_52.327_ID_21_22778_22850_73_tRNA-Ala-GGC_-_1	hypothetical protein DESHY_110434 [Desulfotomaculum hydrothermale Lam5 = DSM 18033]	80.95	21	0.014
6666666.287698.peg.97_AG-205-N05_NODE_120_length_2245_cov_43.3772_ID_239_1570_1142_429_hypothetical_1	hypothetical protein [Brevibacillus thermoruber]	34.35	131	2e-16
6666666.287698.peg.100_AG-205-N05_NODE_122_length_2229_cov_17.3813_ID_243_1941_1198_744_Muramoyltetrapeptide_1	hypothetical protein A3F83_15435 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	64.37	247	2e-100
6666666.287698.peg.99_AG-205-N05_NODE_122_length_2229_cov_17.3813_ID_243_22_1152_1131_Copper-sensing_1	hypothetical protein A3F83_15445 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	66.76	376	3e-177
6666666.287698.peg.101_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_389_108_282_hypothetical_1	GlcNAc-PI de-N-acetylase [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	81.03	58	5e-23
6666666.287698.peg.102_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_2009_516_1494_COG3866_1	hypothetical protein A3F83_12930 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	61.13	476	0.0
6666666.287698.peg.103_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_3365_2202_1164_hypothetical_1	hypothetical protein A3F83_12215 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	68.48	387	0.0
6666666.287698.peg.104_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_6709_3470_3240_"lipoprotein,_1	hypothetical protein A2Z86_09480 [Candidatus Glassbacteria bacterium GWA2_58_10]	48.59	1101	0.0
6666666.287698.peg.105_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_9833_6765_3069_putative_1	hypothetical protein A3F83_09425 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	53.51	1067	0.0
6666666.287698.peg.106_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_11638_10124_1515_hypothetical_1	hypothetical protein A2X47_07315 [Lentisphaerae bacterium GWF2_38_69]	35.98	478	5e-91
6666666.287698.peg.107_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_12073_12684_612_"Transcriptional_1	XRE family transcriptional regulator [bacterium]	29.06	203	5e-23
6666666.287698.peg.108_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_14475_13054_1422_hypothetical_1	hypothetical protein A3F84_01195 [Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10]	44.93	414	2e-108
6666666.287698.peg.109_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_16427_14502_1926_conserved_1	xylan esterase [Rhodopirellula sp. SM50]	53.32	617	0.0
6666666.287698.peg.109_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_16427_14502_1926_conserved_1	xylan esterase [Rhodopirellula sp. SM50]	25.82	213	0.013
6666666.287698.peg.110_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_16837_19062_2226_Heparinase_1	hypothetical protein A3F83_00400 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	54.23	732	0.0
6666666.287698.peg.111_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_19123_22446_3324_"Uncharacterized_1	DUF5107 domain-containing protein, partial [Candidatus Aminicenantes bacterium]	54.53	1038	0.0
6666666.287698.peg.112_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_22496_23791_1296_Beta-lactamase_1	class A beta-lactamase-related serine hydrolase [Anaerolineales bacterium]	48.34	422	5e-126
6666666.287698.peg.113_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_23848_25353_1506_COG3866_1	hypothetical protein A3F83_12930 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	58.65	474	0.0
6666666.287698.peg.114_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_25419_26354_936_hypothetical_1	hypothetical protein A3F83_12955 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	42.49	273	1e-54
6666666.287698.peg.115_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_26552_27634_1083_Predicted_1	Rhamnogalacturonan endolyase YesW precursor [Chryseobacterium sp. MOF25P]	29.01	262	2e-14
6666666.287698.peg.115_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_26552_27634_1083_Predicted_1	Rhamnogalacturonan endolyase YesW precursor [Chryseobacterium sp. MOF25P]	29.66	118	0.003
6666666.287698.peg.116_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_27710_28564_855_hypothetical_1	hypothetical protein A2Z86_02790 [Candidatus Glassbacteria bacterium GWA2_58_10]	46.24	279	3e-72
6666666.287698.peg.117_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_28625_29491_867_hypothetical_1	hypothetical protein A2Z86_02790 [Candidatus Glassbacteria bacterium GWA2_58_10]	47.45	274	2e-83
6666666.287698.peg.119_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_30022_31554_1533_hypothetical_1	hypothetical protein A3F83_04375 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	45.88	510	1e-150
6666666.287698.peg.121_AG-205-N05_NODE_12_length_34301_cov_44.6346_ID_23_32637_33782_1146_Phage_1	hypothetical protein A3F83_05505 [Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11]	43.06	353	2e-91
6666666.287698.peg.123_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_826_1953_1128_hypothetical_1	hypothetical protein DRP04_00935 [Archaeoglobales archaeon]	30.55	383	3e-44
6666666.287698.peg.124_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_2043_2612_570_hypothetical_1	PucR family transcriptional regulator [Paenibacillus rigui]	31.82	66	0.21
6666666.287698.peg.126_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_3285_4076_792_bll5851;_1	hypothetical protein A2184_01080 [Candidatus Moranbacteria bacterium RIFOXYA1_FULL_44_7]	30.84	227	5e-20
6666666.287698.peg.127_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_4091_4750_660_hypothetical_1	hypothetical protein CCACVL1_00371 [Corchorus capsularis]	42.86	63	0.13
6666666.287698.peg.128_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_4750_6390_1641_hypothetical_1	mandelate racemase/muconate lactonizing enzyme family protein [Microbacterium agarici]	40.98	61	7.2
6666666.287698.peg.129_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_6394_6888_495_hypothetical_1	multidrug efflux protein, partial [Hydrogenophilales bacterium 12-64-6]	35.29	68	0.98
6666666.287698.peg.131_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_8360_8758_399_hypothetical_1	DMT family transporter [Prevotella intermedia]	24.74	97	0.15
6666666.287698.peg.132_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_8774_9124_351_hypothetical_1	hypothetical protein A2773_06455 [Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_39_10]	28.00	75	0.049
6666666.287698.peg.134_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_9858_12041_2184_hypothetical_1	putative AAA family ATPase [Zostera marina]	30.71	127	0.72
6666666.287698.peg.135_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_12045_12908_864_hypothetical_1	alpha/beta hydrolase [Streptomyces phaeochromogenes]	26.07	211	0.031
6666666.287698.peg.136_AG-205-N05_NODE_13_length_31631_cov_38.8205_ID_25_13193_12939_255_hypothetical_1	LytR family transcriptional regulator [Leuconostoc lactis]	33.80	71	0.071
